student_id,activity_id,swap_weight,group_id,new_group_id
11969,2271759,1,114496,114496
14181,2275083,1,115499,115499
15031,2277619,1,116301,116301
16379,2270883,1,114364,114364
14115,2276672,1,116002,116002
15128,2275887,1,115808,115808
16300,2272588,1,114837,114837
15217,2268790,1,113853,113853
16470,2268399,1,113688,113688
11752,2269070,1,113907,113907
12830,2271746,1,114483,114489
15540,2271648,1,114471,114471
15291,2277089,1,116146,116146
16306,2270883,1,114364,114364
15598,2270804,1,114285,114305
15154,2272670,1,114881,114885
15221,2277117,1,116174,116179
16418,2268399,1,113688,113688
12940,2274208,1,115176,115176
16113,2272601,1,114850,114852
11616,2269062,1,113899,113904
16485,2273329,1,114939,114939
14099,2276672,1,116002,116002
16035,2268790,1,113853,113853
15089,2271648,1,114471,114471
14124,2271785,1,114522,114522
14118,2271746,1,114483,114483
15448,2270409,1,114206,114206
14001,2276770,1,116014,116014
12830,2271772,1,114509,114509
14337,2271759,1,114496,114500
11554,2275211,1,115576,115582
13014,2275887,1,115808,115808
16554,2272588,1,114837,114837
11043,2272129,1,114628,114630
16023,2270883,1,114364,114364
15427,2277619,1,116301,116305
14313,2274970,1,115436,115439
15124,2277131,1,116188,116201
15546,2269975,1,114101,114101
14404,2274272,1,115215,115215
12728,2271759,1,114496,114498
14338,2271746,1,114483,114489
14283,2277041,1,116123,116123
15210,2277145,1,116202,116202
14219,2275101,1,115517,115517
14113,2277619,1,116301,116305
16092,2268790,1,113853,113853
15402,2268640,1,113703,113703
16183,2272670,1,114881,114881
15067,2277187,1,116244,116244
12681,2274458,1,115275,115281
14353,2276773,1,116017,116018
15086,2275929,1,115850,115850
12131,2268690,1,113753,113753
15482,2277187,1,116244,116246
15130,2271648,1,114471,114471
15461,2277103,1,116160,116160
15448,2270804,1,114285,114285
15647,2275929,1,115850,115850
12718,2275203,1,115568,115568
14270,2275074,1,115490,115490
15653,2272670,1,114881,114881
16365,2268399,1,113688,113688
11043,2272135,1,114634,114637
15266,2277075,1,116132,116133
16032,2270883,1,114364,114364
14353,2276672,1,116002,116002
9090,2269153,1,113965,113977
12729,2273876,1,115058,115058
14290,2274724,1,115340,115341
16437,2268399,1,113688,113688
15428,2272549,1,114798,114798
14060,2275092,1,115508,115508
15495,2271648,1,114471,114471
14404,2275110,1,115526,115526
16113,2270409,1,114206,114206
12902,2277619,1,116301,116301
16101,2272575,1,114824,114826
16024,2272588,1,114837,114837
15370,2270330,1,114127,114127
15424,2270082,1,114107,114107
14097,2271746,1,114483,114483
11555,2274442,1,115259,115259
15291,2277131,1,116188,116201
13020,2277025,1,116107,116108
15078,2275908,1,115829,115829
11618,2275187,1,115552,115555
14086,2274088,1,115118,115118
14134,2271785,1,114522,114522
15482,2269166,1,113978,113978
14262,2275083,1,115499,115499
12027,2277187,1,116244,116244
12131,2274272,1,115215,115215
16018,2268399,1,113688,113688
14203,2270330,1,114127,114127
15067,2269166,1,113978,113978
14269,2275908,1,115829,115829
15461,2268399,1,113688,113688
15087,2275929,1,115850,115850
15346,2141470,0,112172,112172
13928,2274099,1,115129,115130
14145,2141471,0,111720,111720
13087,2268640,1,113703,113703
16625,2273329,1,114939,114939
15637,2270883,1,114364,114364
14097,2271772,1,114509,114509
16312,2272601,1,114850,114852
16289,2270883,1,114364,114364
15349,2277103,1,116160,116160
16339,2270883,1,114364,114364
12827,2275493,1,115657,115657
16153,2270330,1,114127,114127
16130,2268399,1,113688,113688
11575,2274213,1,115181,115184
15140,2277187,1,116244,116244
15587,2271648,1,114471,114471
16500,2268315,1,113604,113619
16423,2272601,1,114850,114850
11760,2272132,1,114631,114633
14403,2270082,1,114107,114110
14656,2277025,1,116107,116107
15240,2277619,1,116301,116301
16619,2272575,1,114824,114824
16343,2268399,1,113688,113688
12937,2275929,1,115850,115850
11713,2274368,1,115235,115237
16582,2272670,1,114881,114881
15530,2277145,1,116202,116204
15071,2277619,1,116301,116301
14264,2271772,1,114509,114509
14241,2276672,1,116002,116002
13095,2271759,1,114496,114496
15587,2272575,1,114824,114824
14055,2275101,1,115517,115517
11616,2269102,1,113939,113939
16474,2272670,1,114881,114881
15379,2277187,1,116244,116247
14362,2274088,1,115118,115118
15374,2270804,1,114285,114305
15276,2275929,1,115850,115850
16519,2272588,1,114837,114837
16136,2270330,1,114127,114127
15104,2277075,1,116132,116132
13917,2275119,1,115535,115540
15071,2277159,1,116216,116216
15219,2271648,1,114471,114471
14465,2274213,1,115181,115181
16117,2270804,1,114285,114305
16314,2272575,1,114824,114824
16606,2272670,1,114881,114881
15592,2269153,1,113965,113965
16418,2270330,1,114127,114189
15138,2277619,1,116301,116301
11933,2275211,1,115576,115578
15363,2141471,0,111720,111720
14364,2276770,1,116014,116014
16282,2272575,1,114824,114824
15350,2277145,1,116202,116202
14351,2277187,1,116244,116248
12863,2274371,1,115238,115240
15291,2270883,1,114364,114364
14415,2269166,1,113978,113978
14441,2275092,1,115508,115508
16531,2272575,1,114824,114824
12861,2269975,1,114101,114101
16470,2270330,1,114127,114144
12021,2276672,1,116002,116002
12727,2275211,1,115576,115577
15130,2275908,1,115829,115829
16164,2272575,1,114824,114824
16033,2270883,1,114364,114364
14512,2276672,1,116002,116002
16127,2268790,1,113853,113853
15611,2271785,1,114522,114522
16293,2268790,1,113853,113853
14140,2271772,1,114509,114509
12830,2274088,1,115118,115121
14038,2274110,1,115140,115142
14219,2275728,1,115749,115749
12681,2274442,1,115259,115259
15491,2272549,1,114798,114798
14119,2274099,1,115129,115129
15241,2271648,1,114471,114471
16423,2273329,1,114939,114939
16611,2268315,1,113604,113608
15211,2277619,1,116301,116301
15448,2268640,1,113703,113703
15305,2271648,1,114471,114471
11777,2271759,1,114496,114496
16117,2273329,1,114939,114939
16153,2268399,1,113688,113688
12863,2274368,1,115235,115236
16239,2272549,1,114798,114798
12683,2275377,1,115616,115616
16436,2272670,1,114881,114881
16061,2272588,1,114837,114837
15173,2277075,1,116132,116132
16278,2272549,1,114798,114798
16225,2270883,1,114364,114370
14011,2276920,1,116089,116091
12850,2276881,1,116050,116050
16008,2268790,1,113853,113853
15272,2277187,1,116244,116244
14535,2277025,1,116107,116107
15186,2277619,1,116301,116301
15146,2271648,1,114471,114471
15182,2275887,1,115808,115808
13969,2271746,1,114483,114490
11947,2269094,1,113931,113933
13969,2276894,1,116063,116063
15291,2277619,1,116301,116301
15350,2275908,1,115829,115829
14512,2271759,1,114496,114496
15210,2271648,1,114471,114471
12940,2274203,1,115171,115171
15317,2277131,1,116188,116188
15267,2275929,1,115850,115850
15603,2277619,1,116301,116301
16611,2268690,1,113753,113753
12695,2275211,1,115576,115581
16231,2270330,1,114127,114188
15480,2272549,1,114798,114798
14350,2277025,1,116107,116107
15088,2275929,1,115850,115850
15402,2273329,1,114939,114939
16619,2268790,1,113853,113853
13977,2271785,1,114522,114522
15370,2268399,1,113688,113688
15402,2270409,1,114206,114206
16543,2272575,1,114824,114824
16052,2270883,1,114364,114364
14279,2274088,1,115118,115118
14465,2274110,1,115140,115140
15048,2269140,1,113952,113955
15272,2269166,1,113978,113978
15467,2277075,1,116132,116145
15291,2277159,1,116216,116225
15347,2275929,1,115850,115850
16023,2268343,1,113632,113647
16383,2272549,1,114798,114798
16490,2268399,1,113688,113688
12064,2275734,1,115755,115755
12954,2275929,1,115850,115850
14383,2274088,1,115118,115118
15452,2277145,1,116202,116202
15243,2271648,1,114471,114471
13969,2271785,1,114522,114522
14492,2270883,1,114364,114371
16278,2272601,1,114850,114853
16018,2270883,1,114364,114364
15153,2271648,1,114471,114471
15420,2270082,1,114107,114107
10745,2269062,1,113899,113904
15266,2277089,1,116146,116146
15217,2272670,1,114881,114881
16219,2268740,1,113803,113840
16225,2270330,1,114127,114127
15067,2275929,1,115850,115850
15469,2275866,1,115787,115787
16360,2272575,1,114824,114824
16035,2272670,1,114881,114885
14145,2141470,0,112172,112172
15302,2269166,1,113978,113978
15220,2275908,1,115829,115829
15258,2272549,1,114798,114798
15335,2277145,1,116202,116202
15346,2141471,0,111720,111720
16168,2268371,1,113660,113677
16531,2272562,1,114811,114811
14021,2271772,1,114509,114510
16339,2268399,1,113688,113688
16278,2270804,1,114285,114285
16289,2268399,1,113688,113688
16033,2270330,1,114127,114191
15637,2268399,1,113688,113688
12823,2269102,1,113939,113942
15256,2277619,1,116301,116301
14399,2274088,1,115118,115118
15417,2277619,1,116301,116301
15176,2277619,1,116301,116301
16239,2270804,1,114285,114327
14460,2276167,1,115912,115914
16365,2270883,1,114364,114364
16619,2272562,1,114811,114811
15087,2277187,1,116244,116244
11760,2272163,1,114662,114664
15104,2277619,1,116301,116301
16183,2272575,1,114824,114829
12746,2269086,1,113923,113928
16219,2272588,1,114837,114837
13973,2276672,1,116002,116002
12927,2277619,1,116301,116301
14362,2277025,1,116107,116107
15203,2277187,1,116244,116244
14286,2276773,1,116017,116018
16389,2272601,1,114850,114852
14469,2276150,1,115895,115908
14201,2276133,1,115878,115878
11914,2269078,1,113915,113915
15653,2272575,1,114824,114824
11760,2272156,1,114655,114656
16231,2270883,1,114364,114364
15367,2275929,1,115850,115850
16389,2270804,1,114285,114285
14113,2276672,1,116002,116002
16092,2272670,1,114881,114885
10574,2275908,1,115829,115829
16052,2270330,1,114127,114178
15104,2277159,1,116216,116219
15436,2272575,1,114824,114824
14288,2269166,1,113978,113978
16495,2272575,1,114824,114824
16017,2272601,1,114850,114850
16101,2272670,1,114881,114881
16437,2270883,1,114364,114364
15141,2271648,1,114471,114471
14286,2276672,1,116002,116003
15302,2277187,1,116244,116248
15544,2275908,1,115829,115829
14021,2271746,1,114483,114484
15430,2270082,1,114107,114107
15111,2277619,1,116301,116301
15480,2272601,1,114850,114850
12926,2269975,1,114101,114101
14173,2270804,1,114285,114285
16627,2272670,1,114881,114881
15137,2271648,1,114471,114471
15128,2275866,1,115787,115787
14122,2271785,1,114522,114522
15295,2275929,1,115850,115850
16239,2270409,1,114206,114206
16027,2268399,1,113688,113688
14550,2271772,1,114509,114509
16183,2268790,1,113853,113853
15099,2269153,1,113965,113976
16168,2268740,1,113803,113803
12671,2275211,1,115576,115580
12746,2275493,1,115657,115657
16278,2270409,1,114206,114206
16495,2268790,1,113853,113853
15253,2271785,1,114522,114522
12653,2272156,1,114655,114657
16219,2268371,1,113660,113675
15291,2277075,1,116132,116143
15130,2275887,1,115808,115808
16168,2268690,1,113753,113753
15113,2277619,1,116301,116301
15469,2271648,1,114471,114471
15266,2277131,1,116188,116188
14286,2273876,1,115058,115058
14203,2277131,1,116188,116188
15491,2270409,1,114206,114206
15405,2271648,1,114471,114471
16306,2268399,1,113688,113688
15562,2277187,1,116244,116244
16168,2272588,1,114837,114837
16383,2270409,1,114206,114206
14543,2277619,1,116301,116301
16470,2270883,1,114364,114364
13017,2277619,1,116301,116301
15291,2270330,1,114127,114127
14686,2276150,1,115895,115895
15349,2277619,1,116301,116301
10029,2271746,1,114483,114483
16643,2270330,1,114127,114127
13145,2275211,1,115576,115579
15334,2277187,1,116244,116244
14686,2274203,1,115171,115171
13945,2274088,1,115118,115118
16017,2270409,1,114206,114206
14134,2274088,1,115118,115118
15106,2277187,1,116244,116244
12681,2275499,1,115663,115667
14346,2275908,1,115829,115829
16418,2270883,1,114364,114364
15239,2277619,1,116301,116301
16168,2268315,1,113604,113604
15428,2272601,1,114850,114850
16052,2268399,1,113688,113688
16582,2268790,1,113853,113853
14090,2276133,1,115878,115878
15370,2270883,1,114364,114370
15048,2269153,1,113965,113965
15448,2272549,1,114798,114798
15367,2268740,1,113803,113845
13082,2274193,1,115161,115161
15329,2271648,1,114471,114471
12931,2272139,1,114638,114640
14282,2271759,1,114496,114496
15124,2277103,1,116160,116160
14549,2274728,1,115344,115345
16032,2270330,1,114127,114127
13923,2276672,1,116002,116002
15173,2277089,1,116146,116146
11798,2272411,1,114760,114762
16543,2272670,1,114881,114881
10745,2269102,1,113939,113939
14464,2275929,1,115850,115855
15164,2277187,1,116244,116246
16394,2268371,1,113660,113672
14181,2269975,1,114101,114101
15272,2275929,1,115850,115850
14005,2274088,1,115118,115118
15354,2271648,1,114471,114471
15071,2277103,1,116160,116160
15522,2277187,1,116244,116247
15367,2268690,1,113753,113753
11752,2274458,1,115275,115279
15128,2275908,1,115829,115829
16490,2270883,1,114364,114364
12823,2269062,1,113899,113899
15240,2277103,1,116160,116160
16474,2268790,1,113853,113853
16468,2272588,1,114837,114837
15137,2277145,1,116202,116205
16291,2272588,1,114837,114837
15404,2271648,1,114471,114471
15104,2277131,1,116188,116188
16303,2268740,1,113803,113803
15181,2277619,1,116301,116301
15271,2269166,1,113978,113978
15270,2269166,1,113978,113978
16104,2270330,1,114127,114127
15035,2277187,1,116244,116244
15026,2275908,1,115829,115829
16606,2268790,1,113853,113853
15535,2271648,1,114471,114471
15628,2275929,1,115850,115850
13950,2274986,1,115452,115454
16289,2270330,1,114127,114127
14404,2274736,1,115352,115354
15421,2277619,1,116301,116301
16383,2268640,1,113703,113703
15544,2271648,1,114471,114471
14307,2276167,1,115912,115912
16303,2272588,1,114837,114837
16436,2272575,1,114824,114824
15367,2268315,1,113604,113617
14049,2276167,1,115912,115912
14214,2271759,1,114496,114506
14134,2271746,1,114483,114483
15108,2277619,1,116301,116301
14345,2270804,1,114285,114305
15016,2277619,1,116301,116301
12986,2276672,1,116002,116002
15461,2277089,1,116146,116159
15043,2274756,1,115372,115374
14465,2272670,1,114881,114881
16113,2272549,1,114798,114810
14035,2277025,1,116107,116107
16394,2268740,1,113803,113803
16292,2270330,1,114127,114127
16130,2268343,1,113632,113632
14045,2274724,1,115340,115342
15363,2141470,0,112172,112172
15177,2275929,1,115850,115850
14019,2276672,1,116002,116003
16302,2272601,1,114850,114852
16293,2272670,1,114881,114881
14103,2274260,1,115203,115203
15414,2268790,1,113853,113853
16127,2272670,1,114881,114881
16035,2272562,1,114811,114811
15367,2268371,1,113660,113677
16008,2272670,1,114881,114885
14399,2271746,1,114483,114483
14280,2271648,1,114471,114471
16394,2268690,1,113753,113753
12830,2271785,1,114522,114522
12778,2275929,1,115850,115850
16306,2270330,1,114127,114141
13077,2276167,1,115912,115912
15151,2277619,1,116301,116301
15603,2276133,1,115878,115888
15276,2277187,1,116244,116248
15570,2268399,1,113688,113688
15096,2269166,1,113978,113978
16452,2270804,1,114285,114324
15173,2277131,1,116188,116188
15291,2268399,1,113688,113688
16018,2268343,1,113632,113650
15469,2275908,1,115829,115829
14086,2277025,1,116107,116108
14132,2275908,1,115829,115829
16436,2268790,1,113853,113853
16619,2272670,1,114881,114888
16394,2272588,1,114837,114837
15266,2277619,1,116301,116307
14008,2274954,1,115420,115421
14549,2274260,1,115203,115203
14495,2271746,1,114483,114483
16194,2272549,1,114798,114798
14338,2271785,1,114522,114522
15033,2277187,1,116244,116244
11689,2269975,1,114101,114101
14345,2270409,1,114206,114206
14380,2271785,1,114522,114522
15265,2277145,1,116202,116202
16545,2268399,1,113688,113694
16231,2268343,1,113632,113635
14291,2271785,1,114522,114522
15461,2277131,1,116188,116191
15603,2276672,1,116002,116002
16474,2272575,1,114824,114829
15266,2277159,1,116216,116216
16023,2270330,1,114127,114133
11861,2275203,1,115568,115568
16010,2272588,1,114837,114837
15585,2277619,1,116301,116301
16394,2268315,1,113604,113612
14399,2271772,1,114509,114509
11586,2277619,1,116301,116301
15291,2277103,1,116160,116160
16096,2272588,1,114837,114837
12897,2270082,1,114107,114107
16027,2270330,1,114127,114127
14351,2275929,1,115850,115850
16263,2272588,1,114837,114837
16124,2272549,1,114798,114798
15637,2270804,1,114285,114285
16289,2270804,1,114285,114285
14279,2271759,1,114496,114499
15516,2277619,1,116301,116305
15446,2277145,1,116202,116212
16278,2268399,1,113688,113694
12030,2275493,1,115657,115657
15067,2271648,1,114471,114471
13996,2276672,1,116002,116002
16239,2268399,1,113688,113688
15104,2277117,1,116174,116174
15381,2277145,1,116202,116202
16684,2277187,1,116244,116244
15153,2275929,1,115850,115850
12841,2275119,1,115535,115541
16104,2270804,1,114285,114285
12728,2271746,1,114483,114483
16023,2270409,1,114206,114206
14380,2271759,1,114496,114496
14485,2275908,1,115829,115829
16023,2273329,1,114939,114939
15280,2268399,1,113688,113688
15462,2269975,1,114101,114101
16208,2272601,1,114850,114850
16104,2272601,1,114850,114850
16168,2272575,1,114824,114824
4010,2272132,1,114631,114633
15128,2275929,1,115850,115850
15346,2272670,1,114881,114881
15250,2277075,1,116132,116138
11548,2276150,1,115895,115900
14304,2275119,1,115535,115535
12627,2274466,1,115283,115283
14549,2274756,1,115372,115373
14455,2277187,1,116244,116247
14480,2275110,1,115526,115532
15637,2272601,1,114850,114852
14337,2271746,1,114483,114486
14279,2276672,1,116002,116002
11798,2274377,1,115244,115245
15024,2277619,1,116301,116301
14104,2276672,1,116002,116002
16379,2273329,1,114939,114939
15123,2277619,1,116301,116301
16032,2270804,1,114285,114313
14383,2276672,1,116002,116002
14351,2277145,1,116202,116212
15221,2277103,1,116160,116160
16383,2268399,1,113688,113688
16169,2272575,1,114824,114824
14286,2273870,1,115052,115055
16292,2270409,1,114206,114206
16413,2268790,1,113853,113853
15048,2277619,1,116301,116301
14118,2276133,1,115878,115889
12830,2271759,1,114496,114496
11751,2275887,1,115808,115808
14494,2275092,1,115508,115508
14045,2274740,1,115356,115358
14416,2276167,1,115912,115912
16554,2272670,1,114881,114886
15298,2277187,1,116244,116244
14358,2277584,1,116291,116291
15448,2270883,1,114364,114364
15322,2277103,1,116160,116160
14065,2274110,1,115140,115140
14316,2271648,1,114471,114471
16219,2268790,1,113853,113853
15480,2268399,1,113688,113688
11969,2271746,1,114483,114483
15099,2277131,1,116188,116201
13944,2274077,1,115107,115107
15151,2269975,1,114101,114103
15272,2277145,1,116202,116202
14063,2276167,1,115912,115912
15173,2277117,1,116174,116174
11616,2269078,1,113915,113915
14324,2275887,1,115808,115808
15436,2272588,1,114837,114837
15568,2277619,1,116301,116305
16023,2272601,1,114850,114852
16183,2268315,1,113604,113631
16495,2272588,1,114837,114837
15641,2269166,1,113978,113978
15452,2269166,1,113978,113978
12131,2274260,1,115203,115207
15137,2275929,1,115850,115850
14434,2269975,1,114101,114101
16493,2268790,1,113853,113853
14070,2274732,1,115348,115349
14136,2274088,1,115118,115118
14037,2271759,1,114496,114496
16289,2273329,1,114939,114939
16183,2272588,1,114837,114837
16339,2273329,1,114939,114939
12778,2275908,1,115829,115829
15266,2269153,1,113965,113972
13951,2276868,1,116037,116037
15151,2270082,1,114107,114110
16219,2272575,1,114824,114824
16289,2270409,1,114206,114206
15637,2270409,1,114206,114206
15358,2268399,1,113688,113688
11742,2275195,1,115560,115560
15406,2272670,1,114881,114886
12950,2274088,1,115118,115118
15208,2269140,1,113952,113956
14001,2276779,1,116023,116023
12871,2274088,1,115118,115118
12923,2274458,1,115275,115276
16023,2270804,1,114285,114298
15089,2277187,1,116244,116244
13904,2271772,1,114509,114510
12870,2275101,1,115517,115517
15148,2268399,1,113688,113688
15262,2270330,1,114127,114127
16306,2272601,1,114850,114850
13917,2275110,1,115526,115527
15452,2277187,1,116244,116244
15641,2277187,1,116244,116244
16183,2268690,1,113753,113753
15367,2275866,1,115787,115787
11912,2272411,1,114760,114761
15372,2277619,1,116301,116301
12858,2272129,1,114628,114630
15259,2277619,1,116301,116301
12884,2274099,1,115129,115129
15438,2276672,1,116002,116002
11752,2269102,1,113939,113939
15118,2271648,1,114471,114471
11689,2277619,1,116301,116301
14145,2275908,1,115829,115829
15441,2272670,1,114881,114881
12952,2276133,1,115878,115878
12681,2274450,1,115267,115273
16500,2272670,1,114881,114881
14492,2277117,1,116174,116174
16166,2273329,1,114939,114945
16183,2268740,1,113803,113803
16168,2268790,1,113853,113853
14351,2275908,1,115829,115830
14356,2276672,1,116002,116002
16113,2270883,1,114364,114364
15018,2275908,1,115829,115829
13009,2276672,1,116002,116002
14373,2271648,1,114471,114471
16360,2272588,1,114837,114837
14173,2277103,1,116160,116160
16195,2272549,1,114798,114798
15087,2275887,1,115808,115808
15309,2271648,1,114471,114471
14292,2276133,1,115878,115878
16291,2268790,1,113853,113853
16052,2272601,1,114850,114850
16474,2272588,1,114837,114837
15253,2277103,1,116160,116160
13030,2276672,1,116002,116002
16468,2268790,1,113853,113853
15637,2268640,1,113703,113703
16289,2268640,1,113703,113726
15521,2276672,1,116002,116002
16231,2272549,1,114798,114798
15480,2270330,1,114127,114127
15420,2277619,1,116301,116301
14371,2271759,1,114496,114496
16313,2272670,1,114881,114886
16010,2272575,1,114824,114824
16643,2270409,1,114206,114206
14159,2276133,1,115878,115878
16263,2272575,1,114824,114824
15162,2277619,1,116301,116301
16096,2272575,1,114824,114824
15048,2277131,1,116188,116194
15256,2270082,1,114107,114107
16111,2272601,1,114850,114852
12937,2275887,1,115808,115808
16338,2270330,1,114127,114146
16582,2272588,1,114837,114837
14264,2271759,1,114496,114496
16383,2270330,1,114127,114127
16474,2268315,1,113604,113604
15272,2271648,1,114471,114471
15024,2277131,1,116188,116201
13977,2276150,1,115895,115895
12021,2271746,1,114483,114484
16225,2270804,1,114285,114285
13142,2269975,1,114101,114101
15348,2276672,1,116002,116002
15388,2277619,1,116301,116301
14373,2277145,1,116202,116202
15491,2270330,1,114127,114127
14345,2268399,1,113688,113688
15660,2272670,1,114881,114881
14351,2275866,1,115787,115787
16474,2268740,1,113803,113803
14437,2271759,1,114496,114502
11548,2277619,1,116301,116301
15450,2275866,1,115787,115787
15568,2277089,1,116146,116159
16033,2272601,1,114850,114852
14296,2275929,1,115850,115850
14456,2273433,1,114958,114960
16557,2268740,1,113803,113803
16582,2268740,1,113803,113803
16239,2270330,1,114127,114193
15301,2277619,1,116301,116301
16557,2268690,1,113753,113775
12855,2277619,1,116301,116301
16278,2270330,1,114127,114127
16436,2268371,1,113660,113660
15367,2275908,1,115829,115829
15374,2277619,1,116301,116301
14180,2274736,1,115352,115353
16474,2268690,1,113753,113753
16225,2272601,1,114850,114850
15367,2268790,1,113853,113853
16018,2272549,1,114798,114798
11043,2272142,1,114641,114642
15243,2277187,1,116244,116246
15266,2277117,1,116174,116177
12794,2276150,1,115895,115906
14446,2275929,1,115850,115850
16304,2272670,1,114881,114885
16418,2272549,1,114798,114798
16611,2272670,1,114881,114881
15272,2275866,1,115787,115804
16303,2272575,1,114824,114824
16436,2272588,1,114837,114837
16643,2272601,1,114850,114852
15198,2277145,1,116202,116214
14099,2274088,1,115118,115118
15275,2271648,1,114471,114471
14318,2275074,1,115490,115490
16052,2273329,1,114939,114939
15575,2277145,1,116202,116202
11912,2274466,1,115283,115283
16442,2272670,1,114881,114881
15164,2277173,1,116230,116243
14372,2276116,1,115861,115861
15064,2271648,1,114471,114471
14401,2273876,1,115058,115058
16020,2272601,1,114850,114850
16023,2268640,1,113703,113752
11777,2271772,1,114509,114509
12923,2274442,1,115259,115266
15595,2270409,1,114206,114206
13094,2274088,1,115118,115118
14415,2271648,1,114471,114471
14199,2276672,1,116002,116002
16643,2270804,1,114285,114305
14280,2275929,1,115850,115850
14512,2271746,1,114483,114483
16436,2268315,1,113604,113631
15293,2268399,1,113688,113688
14485,2275866,1,115787,115787
15451,2268790,1,113853,113853
15097,2270082,1,114107,114107
15611,2277089,1,116146,116146
15234,2271648,1,114471,114471
13953,2271759,1,114496,114496
15534,2277619,1,116301,116301
11752,2269062,1,113899,113904
15374,2270883,1,114364,114364
16582,2268371,1,113660,113662
14281,2277619,1,116301,116301
15035,2277173,1,116230,116240
16117,2270883,1,114364,114364
16019,2270804,1,114285,114285
16007,2272549,1,114798,114798
16436,2268740,1,113803,113803
14173,2270330,1,114127,114179
16423,2270883,1,114364,114370
16436,2268690,1,113753,113753
15066,2277619,1,116301,116301
16474,2268371,1,113660,113660
15043,2275119,1,115535,115535
14005,2276150,1,115895,115895
14549,2274720,1,115336,115337
14353,2276639,1,115994,115994
16394,2268790,1,113853,113853
10747,2275929,1,115850,115850
14045,2274255,1,115198,115202
14346,2275929,1,115850,115850
16488,2270883,1,114364,114364
12627,2275381,1,115620,115624
12966,2274088,1,115118,115118
15283,2277173,1,116230,116230
16020,2272549,1,114798,114798
14233,2269166,1,113978,113978
15374,2277075,1,116132,116132
14021,2271759,1,114496,114496
16035,2272588,1,114837,114837
14283,2276770,1,116014,116014
14324,2275866,1,115787,115787
14292,2276150,1,115895,115909
15137,2277187,1,116244,116244
13101,2277025,1,116107,116107
15611,2276672,1,116002,116002
16365,2273329,1,114939,114945
13129,2277619,1,116301,116301
15164,2277145,1,116202,116212
16470,2272601,1,114850,114850
11667,2269094,1,113931,113931
15198,2275887,1,115808,115808
15198,2277173,1,116230,116230
16643,2272549,1,114798,114798
15143,2277619,1,116301,116307
16231,2270409,1,114206,114206
14183,2275101,1,115517,115517
14456,2276779,1,116023,116023
16113,2268399,1,113688,113688
11619,2269975,1,114101,114101
16418,2272601,1,114850,114852
15592,2277619,1,116301,116301
14326,2276150,1,115895,115895
10115,2275211,1,115576,115583
15611,2277103,1,116160,116160
14086,2274203,1,115171,115171
11532,2272393,1,114742,114744
16035,2268315,1,113604,113604
15134,2269153,1,113965,113965
11915,2275203,1,115568,115572
15067,2275887,1,115808,115808
11548,2276167,1,115912,115914
15484,2277131,1,116188,116201
16437,2273329,1,114939,114939
14080,2276133,1,115878,115878
16018,2270409,1,114206,114206
15367,2275887,1,115808,115808
15562,2271648,1,114471,114471
15266,2269140,1,113952,113954
15611,2271759,1,114496,114496
15124,2269153,1,113965,113973
15253,2277131,1,116188,116201
15283,2277145,1,116202,116202
15435,2271648,1,114471,114471
15660,2271648,1,114471,114472
16101,2272588,1,114837,114837
16035,2268740,1,113803,113803
15048,2277103,1,116160,116160
16024,2272575,1,114824,114824
14457,2272670,1,114881,114881
15025,2271648,1,114471,114471
15641,2275929,1,115850,115850
13977,2276672,1,116002,116002
15027,2277145,1,116202,116202
16410,2272549,1,114798,114798
15055,2275908,1,115829,115829
15093,2277619,1,116301,116301
16177,2272575,1,114824,114824
15419,2270082,1,114107,114109
14544,2271759,1,114496,114496
15035,2277145,1,116202,116212
14168,2276920,1,116089,116090
14341,2274110,1,115140,115140
15280,2277619,1,116301,116301
11618,2272393,1,114742,114743
15334,2271648,1,114471,114471
16554,2268790,1,113853,113858
15047,2277187,1,116244,116244
12965,2276920,1,116089,116091
16117,2270330,1,114127,114158
11946,2274458,1,115275,115275
14292,2274099,1,115129,115129
16035,2268690,1,113753,113755
15106,2271648,1,114471,114472
14174,2271759,1,114496,114496
15221,2277619,1,116301,116301
16413,2272670,1,114881,114881
15338,2269166,1,113978,113978
15516,2268399,1,113688,113688
13917,2274720,1,115336,115337
14307,2271772,1,114509,114510
14196,2274110,1,115140,115140
9228,2274442,1,115259,115259
16231,2270804,1,114285,114324
16389,2270883,1,114364,114364
16493,2272670,1,114881,114881
16340,2273329,1,114939,114939
15148,2277159,1,116216,116225
16711,2272426,1,114775,114776
15026,2269166,1,113978,113978
15568,2276672,1,116002,116002
10745,2275499,1,115663,115663
12040,2275203,1,115568,115568
15480,2270883,1,114364,114364
15603,2269153,1,113965,113965
14340,2275110,1,115526,115528
15448,2268399,1,113688,113688
15406,2268790,1,113853,113853
15211,2269975,1,114101,114101
15330,2271648,1,114471,114471
14493,2277619,1,116301,116301
15568,2276773,1,116017,116019
16554,2272575,1,114824,114829
15043,2274752,1,115368,115371
15530,2275929,1,115850,115850
13087,2270330,1,114127,114127
15148,2277619,1,116301,116305
13963,2274077,1,115107,115116
16231,2272601,1,114850,114852
16187,2272670,1,114881,114881
15026,2277187,1,116244,116248
15552,2275908,1,115829,115829
15438,2277619,1,116301,116301
12645,2274077,1,115107,115107
14055,2275074,1,115490,115490
15358,2277619,1,116301,116301
16278,2270883,1,114364,114364
16136,2270409,1,114206,114206
16225,2272549,1,114798,114798
